event_id,claim_id,policy_no,event_date,event_type,event_channel,handler_name,amount,outcome,sla_met,response_time_hrs,notes,system_source,created_at
EVT-000898,CLM-00449,POL-543555,2024-07-30,Appeal Filed,Mobile App,Patricia Scott,,Escalated,True,25.2,Claimant filed formal appeal against coverage decision. Appeal team assigned.,EmailGateway,2024-07-30
EVT-000899,CLM-00369,POL-813328,2022-07-10,Inspection Scheduled,Email,Sandra Carter,,Completed,True,10.9,Field inspection scheduled for 2022-07-22. Inspector: Kimberly Martinez.,MobileApp,2022-07-10
EVT-000900,CLM-00808,POL-479580,2020-08-26,Settlement Accepted,Phone,Patricia Scott,,Escalated,True,32.5,Claimant accepted settlement offer. Release form sent for signature.,Portal,2020-08-26
EVT-000901,CLM-00333,POL-373432,2020-12-06,Appeal Filed,Web Portal,Donald Rodriguez,,Pending,True,3.5,Claimant filed formal appeal against coverage decision. Appeal team assigned.,EmailGateway,2020-12-06
EVT-000902,CLM-00945,POL-373432,2024-01-24,Inspection Completed,Email,Patricia Scott,,Escalated,True,57.3,On-site inspection completed. Findings: Pre-existing damage noted.,CMS,2024-01-24
EVT-000903,CLM-00649,POL-153266,2020-12-30,Claim Closed,Phone,Susan Nguyen,,Follow-up Required,True,32.7,Claim closed. Final disposition: Paid in full.,MobileApp,2020-12-30
EVT-000904,CLM-00597,POL-777568,2020-09-26,Appeal Filed,Email,Jessica Baker,,Completed,True,59.6,Claimant filed formal appeal against coverage decision. Appeal team assigned.,MobileApp,2020-09-26
EVT-000905,CLM-00885,POL-375504,2024-08-01,Status Update,Fax,Jessica Baker,,Escalated,True,56.2,Claim status updated to Pending Documentation. Adjuster notes recorded.,PhoneSystem,2024-08-01
EVT-000906,CLM-00715,POL-359947,2020-06-21,Status Update,In-Person,Jessica Baker,,Follow-up Required,True,36.8,Claim status updated to Closed. Adjuster notes recorded.,CMS,2020-06-21
EVT-000907,CLM-00969,POL-176066,2023-12-01,Payment Issued,Email,Christopher Hall,31174.15,Completed,True,19.6,"Payment of $31,174.15 issued to claimant. Check #127523.",MobileApp,2023-12-01
EVT-000908,CLM-00379,POL-346629,2021-09-23,Payment Issued,Mobile App,Patricia Garcia,7300.6,Completed,False,52.3,"Payment of $7,300.60 issued to claimant. Check #379679.",PhoneSystem,2021-09-23
EVT-000909,CLM-00139,POL-351083,2023-04-28,Settlement Offered,Mobile App,Sharon Anderson,,Completed,True,29.3,,EmailGateway,2023-04-28
EVT-000910,CLM-00707,POL-152578,2023-09-24,Inspection Completed,Fax,Margaret Rivera,,Pending,True,59.8,On-site inspection completed. Findings: Damage exceeds initial estimate.,CMS,2023-09-24
EVT-000911,CLM-00230,POL-658582,2023-06-23,Status Update,Mobile App,Jessica Baker,,Completed,False,2.9,Claim status updated to Under Review. Adjuster notes recorded.,CMS,2023-06-23
EVT-000912,CLM-00297,POL-330283,2023-12-27,Settlement Offered,In-Person,Cynthia Nguyen,,Pending,True,52.4,,EmailGateway,2023-12-27
EVT-000913,CLM-00746,POL-824586,2020-01-08,Document Submitted,Phone,James Carter,,Pending,True,30.7,Document type: Police report received via Phone.,MobileApp,2020-01-08
EVT-000914,CLM-00324,POL-898975,2022-11-19,Status Update,Phone,James Carter,,No Action Needed,True,5.2,Claim status updated to Closed. Adjuster notes recorded.,EmailGateway,2022-11-19
EVT-000915,CLM-00394,POL-411120,2024-08-24,New Claim,Mobile App,Margaret Rivera,,Escalated,True,48.1,Claim received and assigned claim number. Initial triage completed.,PhoneSystem,2024-08-24
EVT-000916,CLM-00350,POL-412942,2020-04-29,Inspection Scheduled,Fax,Cynthia Nguyen,,Pending,False,40.5,Field inspection scheduled for 2020-05-10. Inspector: Kimberly Martinez.,PhoneSystem,2020-04-29
EVT-000917,CLM-00324,POL-898975,2020-08-06,Document Submitted,Mobile App,Sandra Anderson,,Completed,True,26.9,Document type: Police report received via Mobile App.,PhoneSystem,2020-08-06
EVT-000918,CLM-00859,POL-579434,2021-07-06,Status Update,Fax,Donald Rodriguez,,Pending,False,68.6,Claim status updated to Closed. Adjuster notes recorded.,CMS,2021-07-06
EVT-000919,CLM-00567,POL-308573,2022-04-24,Settlement Accepted,Web Portal,Kimberly Martinez,,Escalated,False,53.9,Claimant accepted settlement offer. Release form sent for signature.,MobileApp,2022-04-24
EVT-000920,CLM-00504,POL-908577,2022-09-19,Status Update,Phone,Jason Williams,,No Action Needed,True,22.1,Claim status updated to Denied. Adjuster notes recorded.,PhoneSystem,2022-09-19
EVT-000921,CLM-00188,POL-156802,2021-02-25,Inspection Completed,In-Person,Sharon Anderson,,Pending,True,6.4,On-site inspection completed. Findings: Damage consistent with claim.,Portal,2021-02-25
EVT-000922,CLM-00404,POL-590785,2021-01-07,Settlement Offered,Email,Jessica Baker,,Completed,True,1.2,,MobileApp,2021-01-07
EVT-000923,CLM-00280,POL-341292,2024-01-29,Settlement Accepted,Mobile App,Christopher Hall,,Completed,True,5.4,Claimant accepted settlement offer. Release form sent for signature.,EmailGateway,2024-01-29
EVT-000924,CLM-00962,POL-891952,2020-09-14,Settlement Offered,Web Portal,Joseph Johnson,,No Action Needed,True,8.6,,MobileApp,2020-09-14
EVT-000925,CLM-00808,POL-479580,2021-04-02,Appeal Filed,In-Person,Sandra Carter,,Completed,True,62.3,Claimant filed formal appeal against coverage decision. Appeal team assigned.,Portal,2021-04-02
EVT-000926,CLM-00237,POL-176066,2023-07-24,Inspection Completed,Email,James Carter,,Pending,True,69.9,On-site inspection completed. Findings: Pre-existing damage noted.,MobileApp,2023-07-24
EVT-000927,CLM-00316,POL-176819,2022-03-12,New Claim,Mobile App,Jessica Baker,,Escalated,True,23.6,Claim received and assigned claim number. Initial triage completed.,CMS,2022-03-12
EVT-000928,CLM-00199,POL-479580,2024-06-09,Claim Closed,Mobile App,Jessica Baker,,Completed,True,13.7,Claim closed. Final disposition: Denied.,Portal,2024-06-09
EVT-000929,CLM-00329,POL-392075,2023-02-13,Inspection Scheduled,Mobile App,Sandra Anderson,,Escalated,False,7.1,Field inspection scheduled for 2023-02-25. Inspector: Amanda Miller.,EmailGateway,2023-02-13
EVT-000930,CLM-00561,POL-598369,2024-05-22,Inspection Completed,Email,Joseph Johnson,,Follow-up Required,True,53.5,On-site inspection completed. Findings: Further review required.,EmailGateway,2024-05-22
EVT-000931,CLM-00996,POL-573417,2020-10-29,Settlement Offered,In-Person,Jason Perez,,No Action Needed,True,21.7,,CMS,2020-10-29
EVT-000932,CLM-00972,POL-216970,2024-10-25,Inspection Scheduled,Mobile App,Jessica Baker,,No Action Needed,True,31.4,Field inspection scheduled for 2024-11-05. Inspector: Jason Perez.,MobileApp,2024-10-25
EVT-000933,CLM-00998,POL-321231,2022-12-11,Inspection Completed,Mobile App,Kimberly Phillips,,Escalated,True,46.9,On-site inspection completed. Findings: Damage exceeds initial estimate.,CMS,2022-12-11
EVT-000934,CLM-00114,POL-518373,2024-02-14,Settlement Accepted,Phone,Sandra Carter,,Escalated,True,6.5,Claimant accepted settlement offer. Release form sent for signature.,CMS,2024-02-14
EVT-000935,CLM-00667,POL-955662,2020-10-07,Status Update,Fax,Sandra Anderson,,Follow-up Required,True,54.2,Claim status updated to Settled. Adjuster notes recorded.,EmailGateway,2020-10-07
EVT-000936,CLM-00992,POL-956795,2023-03-11,Settlement Accepted,Web Portal,Christopher Hall,,No Action Needed,True,63.9,Claimant accepted settlement offer. Release form sent for signature.,MobileApp,2023-03-11
EVT-000937,CLM-00659,POL-428838,2020-04-16,Inspection Completed,Email,Kimberly Phillips,,Pending,False,53.0,On-site inspection completed. Findings: Further review required.,CMS,2020-04-16
EVT-000938,CLM-00914,POL-520521,2021-06-15,Payment Issued,Mobile App,Margaret Rivera,12577.53,Escalated,True,5.8,"Payment of $12,577.53 issued to claimant. Check #499541.",CMS,2021-06-15
EVT-000939,CLM-00802,POL-171849,2023-04-08,Document Submitted,Mobile App,Joseph Johnson,,Escalated,False,30.2,Document type: Medical records received via Mobile App.,CMS,2023-04-08
EVT-000940,CLM-00520,POL-857168,2023-09-08,Payment Issued,Fax,Amanda Miller,1400.03,No Action Needed,True,4.7,"Payment of $1,400.03 issued to claimant. Check #392695.",EmailGateway,2023-09-08
EVT-000941,CLM-00808,POL-479580,2024-07-30,Appeal Filed,In-Person,Susan Nguyen,,Escalated,True,69.7,Claimant filed formal appeal against coverage decision. Appeal team assigned.,Portal,2024-07-30
EVT-000942,CLM-00253,POL-237235,2021-06-02,Settlement Accepted,In-Person,Kimberly Thomas,,Completed,True,13.2,Claimant accepted settlement offer. Release form sent for signature.,CMS,2021-06-02
EVT-000943,CLM-00682,POL-351083,2023-06-08,Settlement Offered,Mobile App,Cynthia Nguyen,,Follow-up Required,True,40.9,,Portal,2023-06-08
EVT-000944,CLM-00703,POL-707314,2023-10-06,Settlement Offered,Web Portal,Susan Nguyen,,Follow-up Required,True,21.1,,Portal,2023-10-06
EVT-000945,CLM-00653,POL-375504,2024-11-15,Settlement Offered,Phone,James Carter,,Follow-up Required,True,34.6,,Portal,2024-11-15
EVT-000946,CLM-00963,POL-359947,2023-05-07,Status Update,Mobile App,Sandra Carter,,Follow-up Required,True,17.3,Claim status updated to Awaiting Inspection. Adjuster notes recorded.,EmailGateway,2023-05-07
EVT-000947,CLM-00401,POL-417212,2022-03-23,Status Update,Mobile App,Jessica Baker,,No Action Needed,True,55.7,Claim status updated to Approved. Adjuster notes recorded.,Portal,2022-03-23
EVT-000948,CLM-00347,POL-697347,2020-08-28,Document Submitted,Web Portal,Jason Williams,,Escalated,False,45.8,Document type: Repair estimate received via Web Portal.,EmailGateway,2020-08-28
EVT-000949,CLM-00877,POL-471507,2021-04-09,Claim Closed,In-Person,Cynthia Nguyen,,Escalated,True,3.0,Claim closed. Final disposition: Denied.,EmailGateway,2021-04-09
EVT-000950,CLM-00003,POL-608993,2023-06-04,Claim Closed,Fax,Jason Perez,,Follow-up Required,True,41.7,Claim closed. Final disposition: Paid in full.,Portal,2023-06-04
EVT-000951,CLM-00347,POL-697347,2024-04-22,New Claim,Mobile App,Susan Nguyen,,Completed,False,25.6,Claim received and assigned claim number. Initial triage completed.,CMS,2024-04-22
EVT-000952,CLM-00246,POL-156802,2021-09-06,Settlement Accepted,Mobile App,Joseph Johnson,,Pending,True,4.8,Claimant accepted settlement offer. Release form sent for signature.,Portal,2021-09-06
EVT-000953,CLM-00266,POL-274389,2020-01-07,Status Update,Mobile App,Susan Harris,,Escalated,True,15.4,Claim status updated to Approved. Adjuster notes recorded.,CMS,2020-01-07
EVT-000954,CLM-00147,POL-149405,2021-06-16,Appeal Filed,Mobile App,Joseph Johnson,,Escalated,True,32.6,Claimant filed formal appeal against coverage decision. Appeal team assigned.,CMS,2021-06-16
EVT-000955,CLM-00889,POL-430776,2021-08-06,Status Update,Phone,Kimberly Thomas,,No Action Needed,True,19.4,Claim status updated to Awaiting Inspection. Adjuster notes recorded.,PhoneSystem,2021-08-06
EVT-000956,CLM-00827,POL-246991,2020-06-11,Payment Issued,Phone,Christopher Hall,2355.03,Follow-up Required,True,36.8,"Payment of $2,355.03 issued to claimant. Check #344324.",Portal,2020-06-11
EVT-000957,CLM-00226,POL-269430,2024-08-04,Status Update,Mobile App,James Carter,,Follow-up Required,True,47.6,Claim status updated to Closed. Adjuster notes recorded.,PhoneSystem,2024-08-04
EVT-000958,CLM-00316,POL-176819,2023-02-12,Status Update,Web Portal,Susan Nguyen,,Completed,True,29.5,Claim status updated to Denied. Adjuster notes recorded.,Portal,2023-02-12
EVT-000959,CLM-00223,POL-629959,2023-10-06,Document Submitted,Web Portal,Susan Nguyen,,No Action Needed,True,39.9,Document type: Repair estimate received via Web Portal.,PhoneSystem,2023-10-06
EVT-000960,CLM-00755,POL-595948,2020-05-26,Payment Issued,Mobile App,Christopher Hall,2759.83,Follow-up Required,True,40.5,"Payment of $2,759.83 issued to claimant. Check #946575.",MobileApp,2020-05-26
EVT-000961,CLM-00650,POL-855731,2024-12-04,Inspection Scheduled,Phone,Susan Harris,,Pending,False,43.1,Field inspection scheduled for 2024-12-13. Inspector: Jason Perez.,MobileApp,2024-12-04
EVT-000962,CLM-00309,POL-997546,2024-02-20,Claim Closed,In-Person,Kimberly Thomas,,Pending,True,12.2,Claim closed. Final disposition: Partially paid.,CMS,2024-02-20
EVT-000963,CLM-00310,POL-595948,2023-01-11,Status Update,Phone,Amanda Miller,,Pending,True,5.7,Claim status updated to Denied. Adjuster notes recorded.,MobileApp,2023-01-11
EVT-000964,CLM-00441,POL-551989,2021-02-11,Inspection Scheduled,In-Person,Patricia Garcia,,No Action Needed,True,3.7,Field inspection scheduled for 2021-02-19. Inspector: Susan Nguyen.,PhoneSystem,2021-02-11
EVT-000965,CLM-00102,POL-237235,2022-08-09,Appeal Filed,Email,Joseph Johnson,,Completed,False,20.1,Claimant filed formal appeal against coverage decision. Appeal team assigned.,CMS,2022-08-09
EVT-000966,CLM-00757,POL-814825,2021-07-01,New Claim,Email,Jessica Baker,,Follow-up Required,True,31.7,Claim received and assigned claim number. Initial triage completed.,CMS,2021-07-01
EVT-000967,CLM-00284,POL-238890,2021-05-15,Settlement Accepted,In-Person,Susan Harris,,Follow-up Required,True,12.6,Claimant accepted settlement offer. Release form sent for signature.,EmailGateway,2021-05-15
EVT-000968,CLM-00151,POL-398830,2024-07-22,Inspection Scheduled,Web Portal,James Carter,,Escalated,True,24.8,Field inspection scheduled for 2024-07-30. Inspector: Joseph Johnson.,CMS,2024-07-22
EVT-000969,CLM-00620,POL-899550,2023-06-08,Inspection Completed,Mobile App,Patricia Scott,,Pending,True,24.7,On-site inspection completed. Findings: Damage consistent with claim.,Portal,2023-06-08
EVT-000970,CLM-00616,POL-658582,2021-03-31,Status Update,Web Portal,Jason Williams,,Pending,True,50.8,Claim status updated to Awaiting Inspection. Adjuster notes recorded.,EmailGateway,2021-03-31
EVT-000971,CLM-00249,POL-185965,2021-07-21,Settlement Offered,Email,Susan Harris,,Pending,True,30.6,,Portal,2021-07-21
EVT-000972,CLM-00455,POL-160738,2023-10-12,Settlement Offered,Fax,Joseph Johnson,,Pending,False,21.0,,CMS,2023-10-12
EVT-000973,CLM-00013,POL-987204,2024-12-17,Document Submitted,Fax,Patricia Scott,,No Action Needed,False,30.7,Document type: Proof of ownership received via Fax.,CMS,2024-12-17
EVT-000974,CLM-00504,POL-908577,2020-10-25,Settlement Offered,Fax,Jessica Baker,,Pending,True,46.0,,PhoneSystem,2020-10-25
EVT-000975,CLM-00754,POL-398830,2021-11-11,Appeal Filed,Web Portal,Joseph Johnson,,Completed,True,44.6,Claimant filed formal appeal against coverage decision. Appeal team assigned.,Portal,2021-11-11
EVT-000976,CLM-00951,POL-585100,2023-02-21,Document Submitted,Web Portal,Kimberly Martinez,,Pending,True,14.9,Document type: Police report received via Web Portal.,PhoneSystem,2023-02-21
EVT-000977,CLM-00987,POL-103402,2021-09-07,Inspection Completed,Mobile App,James Carter,,Follow-up Required,True,39.8,On-site inspection completed. Findings: Damage consistent with claim.,PhoneSystem,2021-09-07
EVT-000978,CLM-00792,POL-431737,2023-06-07,Inspection Scheduled,Phone,Donald Rodriguez,,Escalated,False,7.2,Field inspection scheduled for 2023-06-14. Inspector: Margaret Rivera.,MobileApp,2023-06-07
EVT-000979,CLM-00156,POL-226882,2023-11-23,Payment Issued,Phone,Sandra Carter,681.67,Escalated,True,24.2,Payment of $681.67 issued to claimant. Check #627845.,CMS,2023-11-23
EVT-000980,CLM-00487,POL-776856,2021-09-27,Document Submitted,In-Person,Amanda Miller,,Escalated,True,2.7,Document type: Police report received via In-Person.,CMS,2021-09-27
EVT-000981,CLM-00011,POL-346629,2020-05-12,New Claim,Web Portal,Kimberly Thomas,,Pending,False,59.9,Claim received and assigned claim number. Initial triage completed.,MobileApp,2020-05-12
EVT-000982,CLM-00386,POL-632323,2021-09-14,Inspection Scheduled,Email,Kimberly Martinez,,Follow-up Required,True,50.2,Field inspection scheduled for 2021-09-18. Inspector: Kimberly Phillips.,EmailGateway,2021-09-14
EVT-000983,CLM-00578,POL-922733,2022-09-23,Claim Closed,Mobile App,James Carter,,Pending,True,34.4,Claim closed. Final disposition: Duplicate claim.,Portal,2022-09-23
EVT-000984,CLM-00825,POL-439902,2024-12-29,Payment Issued,Fax,Amanda Miller,4292.88,Escalated,True,22.9,"Payment of $4,292.88 issued to claimant. Check #804674.",PhoneSystem,2024-12-29
EVT-000985,CLM-00543,POL-761759,2020-09-01,New Claim,Phone,Cynthia Nguyen,,Completed,True,19.2,Claim received and assigned claim number. Initial triage completed.,PhoneSystem,2020-09-01
EVT-000986,CLM-00503,POL-260265,2021-04-26,Settlement Offered,Fax,Kimberly Thomas,,Pending,True,58.3,,Portal,2021-04-26
EVT-000987,CLM-00173,POL-590785,2024-10-16,Settlement Accepted,Mobile App,Jason Perez,,Follow-up Required,True,57.5,Claimant accepted settlement offer. Release form sent for signature.,Portal,2024-10-16
EVT-000988,CLM-00383,POL-328275,2023-09-24,New Claim,In-Person,Jason Williams,,Pending,True,13.7,Claim received and assigned claim number. Initial triage completed.,Portal,2023-09-24
EVT-000989,CLM-00412,POL-522179,2024-12-15,New Claim,Phone,Kimberly Martinez,,Follow-up Required,True,12.4,Claim received and assigned claim number. Initial triage completed.,MobileApp,2024-12-15
EVT-000990,CLM-00589,POL-806073,2024-08-17,Status Update,Email,Susan Harris,,Completed,False,6.1,Claim status updated to Denied. Adjuster notes recorded.,MobileApp,2024-08-17
EVT-000991,CLM-00278,POL-790993,2024-04-25,Inspection Completed,Mobile App,Patricia Garcia,,Completed,True,51.1,On-site inspection completed. Findings: Pre-existing damage noted.,Portal,2024-04-25
EVT-000992,CLM-00678,POL-378082,2024-03-05,Claim Closed,Web Portal,Kimberly Phillips,,No Action Needed,True,15.2,Claim closed. Final disposition: Denied.,MobileApp,2024-03-05
EVT-000993,CLM-00744,POL-769987,2024-01-23,New Claim,In-Person,Kimberly Martinez,,Pending,True,35.2,Claim received and assigned claim number. Initial triage completed.,CMS,2024-01-23
EVT-000994,CLM-00932,POL-103402,2024-07-01,Payment Issued,Phone,Donald Rodriguez,21877.3,Follow-up Required,True,69.1,"Payment of $21,877.30 issued to claimant. Check #872860.",PhoneSystem,2024-07-01
EVT-000995,CLM-00890,POL-598369,2023-07-19,Settlement Offered,Fax,Kimberly Thomas,,Pending,True,37.1,,PhoneSystem,2023-07-19
EVT-000996,CLM-00947,POL-772097,2021-11-28,Claim Closed,In-Person,Donald Rodriguez,,No Action Needed,False,54.8,Claim closed. Final disposition: Denied.,Portal,2021-11-28
